,region,proj_x,proj_y,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
601,18,825865.8071728525,1737088.3546865697,28.007441091360068,102.7,0.4,1.5,10.3,41662,19.2,12.555587094332482,0.4557,22.2,3.536918312983606,2.14401294498382,60.67746686303387,0.2,6.7
602,18,806869.4501553166,2013297.0583117108,28.97145934302639,100.8,1.2,15.4,13.3,49415,17.4,14.522175290390706,0.42,31.5,4.513401463246682,2.2502960915909864,56.74283154121864,9.1,9.4
603,18,835567.8022645401,1905909.499964197,64.87078050095955,93.0,28.0,10.4,30.9,48316,12.3,18.41944637339802,0.4839,10.8,7.766156752704752,1.9691031494870668,58.886055899729314,9.5,10.5
604,18,929692.0864378768,1925572.134433432,35.15558672621904,94.5,5.1,3.0,18.2,46516,18.8,14.95282023454222,0.4621,20.8,5.100986259445974,2.124354203547807,54.38665435325094,2.4,11.9
605,19,261244.82795223064,2197129.3943347493,30.375939849624057,99.4,1.0,1.4,17.3,57115,22.3,10.82171178561662,0.4157,17.7,3.224276806036513,1.4571499135589083,72.2197449389102,0.9,3.3
606,19,33104.84940197795,1970548.0007933048,28.443508032657363,99.0,0.8,2.8,18.9,56750,22.3,10.62482004031097,0.4074,13.5,2.5994156152056065,1.5556131708581833,71.63818722139673,2.4,4.6
607,19,187604.75931797893,2156110.562179101,36.33226837060703,96.8,1.3,6.0,24.3,60910,20.2,11.809028472361138,0.4115,15.7,3.25594363947714,1.4855847916404374,70.56054010837701,4.4,3.0
608,19,109212.3350534613,1970341.952760352,23.196517412935325,103.3,0.0,7.7,14.5,50431,22.0,12.339873520350247,0.4497,23.5,2.4442264397867577,1.0156971375807955,71.09409190371991,4.0,7.6
609,19,146599.5964082804,2003458.9327033125,33.870172555464265,94.4,0.5,3.0,18.0,49900,20.0,14.500728273183364,0.4328,25.5,3.368291417750485,1.616814874696848,65.47051974171694,2.3,6.2
610,19,220875.03975968395,2268029.1882369565,36.7911479944675,101.8,1.6,3.0,17.5,57130,20.2,13.673606447280054,0.4113,18.3,2.919475247241057,1.8107741059302904,75.3025396284302,0.8,4.2
611,19,147094.3714992341,1970691.2572851065,26.425642937010807,95.0,0.1,2.5,21.4,55271,24.0,10.938759065269942,0.4236,12.5,2.2204862837398878,1.142225497420779,72.99623453469607,1.4,4.1
612,19,126990.34816183252,2037043.1240552089,29.07766990291261,97.9,0.6,2.1,18.5,53363,22.1,11.743119266055048,0.4298,14.7,2.5192787874290308,1.3646157529327296,76.22262773722628,1.6,4.4
613,19,298259.9385518259,2235194.433859689,34.06559877955759,102.6,1.1,2.5,17.2,60034,20.1,13.163146515882255,0.3968,26.4,3.1692659900959894,1.1461318051575908,72.69239201929402,1.7,6.0
614,19,184722.2430365351,2004382.162872428,31.738471530634342,96.1,0.1,14.3,16.0,54427,17.9,12.884615384615383,0.4158,20.8,3.07651396715044,1.0920770877944408,69.49404761904762,6.3,6.4
615,19,68476.72388621248,2265209.647143368,32.94339962206425,99.0,0.4,2.0,33.6,59969,25.5,11.309628072633853,0.4371,16.2,3.747225370602982,1.1650658128779856,81.96530106429508,1.5,4.1
616,19,364635.6932626865,2082600.278921624,71.83156719226055,98.2,7.3,5.6,52.8,62542,11.3,29.56042994541551,0.4918,8.5,5.4799895433162416,1.7507244994096616,77.76293946897403,11.9,5.6
617,19,317280.6379707523,2043039.7751732788,27.072563660731376,103.4,0.5,1.7,18.3,52881,21.5,12.318413820180604,0.4512,14.8,2.8654334244867266,1.5085800490288517,68.00461656835085,1.2,2.8
618,19,284862.0435298023,2125039.860599202,40.18198157717367,98.3,0.9,9.8,15.8,56037,19.5,12.635039924847346,0.4172,20.3,3.161046154378973,1.6136162687886757,72.05542725173211,4.8,6.6
619,19,299399.29362895124,2008082.4454929263,37.90453864687113,98.1,3.6,10.8,18.8,46246,17.4,15.349591645086935,0.445,22.8,4.389964625255925,1.7654960660142052,61.05448154657294,7.7,5.8
620,19,222807.28343514775,2196035.32331546,32.14073927653687,99.0,0.2,12.8,18.0,56419,20.8,12.645148592796692,0.429,16.9,2.8594186049232606,1.3840155945419208,68.39088121583788,3.3,5.9
621,19,93706.5848523332,2115515.4814985846,30.7843137254902,97.4,0.1,2.5,22.4,59212,19.7,12.593067402988016,0.4311,12.4,3.5707817152035304,1.0145566828407615,74.71491661723024,1.5,2.0
622,19,401560.18626142025,2095727.328882364,41.22231727022147,98.9,1.4,2.0,22.2,67795,19.3,11.751638944573877,0.3762,16.3,3.456571587235084,1.7004578155657368,75.96167494677076,1.2,2.2
623,19,260070.97157290683,2233807.7855311423,40.05556257103169,96.6,1.7,3.2,19.8,50406,21.7,13.606993538578491,0.4334,20.1,3.448233918632826,1.4068725099601664,66.35274679884346,3.3,8.5
624,19,131833.61265444057,2116062.936766498,35.39415766306523,96.6,0.5,2.9,18.7,53050,22.3,11.854748603351956,0.395,13.2,2.751559916199084,1.1666996242831629,73.83559643743612,1.9,2.4
625,19,394182.69553130673,2033288.287539088,32.989296636085626,105.1,1.1,15.8,14.9,56673,18.3,14.492753623188404,0.4373,30.3,3.2882260994330044,1.8754688672168007,66.6000499625281,9.0,5.1
626,19,-16953.568342290855,2265261.4260036987,15.725865880619011,104.3,0.1,2.6,20.7,64982,17.9,11.948029891304348,0.3649,14.0,3.0010512844507478,1.1365292146291672,82.57730718325111,1.7,4.5
627,37,1686733.1274784324,1615509.7424427937,60.875358753587534,100.0,61.6,2.1,13.6,35527,21.9,15.025799793601651,0.5274,20.6,3.298551954446048,0.6011207335710644,61.92819736260963,1.1,11.9
628,13,1086540.4191475003,1376965.9879834375,18.127103287600303,95.1,0.7,3.3,22.5,50021,32.5,9.760391618000687,0.4685,6.5,4.259043265731777,0.6940874035989641,81.50437378869626,2.9,12.7
629,37,1577360.8160650828,1428787.8570683373,43.08904834725328,92.2,34.7,7.5,15.8,36173,21.0,13.015236327715748,0.5101,12.8,3.627906971529718,0.7182481751824787,67.40268429960247,4.0,12.9
630,37,1742893.4973297592,1485503.3793595126,28.71014458346193,96.2,5.3,4.3,29.1,57194,24.2,11.52309251484002,0.4616,5.4,4.655390910255774,1.3444197212788445,76.54177124417355,3.1,10.5
631,37,1680094.518078496,1588707.7576010122,47.50462107208872,89.3,42.1,4.0,16.4,40090,22.3,13.33099916845376,0.4765,12.0,3.911896100428707,0.7735247208931484,70.14599765061253,2.1,10.0
632,37,1730594.7890651503,1640415.2783106016,33.69844489519946,94.7,24.0,2.6,20.2,47162,27.1,10.647803425167536,0.4413,11.5,3.965514770839284,1.1892036344200885,69.49577490946236,2.1,11.4
633,37,1434963.0593589414,1605880.9096367816,33.81472945256169,92.6,18.4,6.1,15.1,43579,19.9,13.28436378009816,0.4498,17.6,5.0687127010626805,1.0792946934677583,67.78918413067522,3.8,10.2
634,37,1746744.4239465715,1664615.839678335,26.27799623867328,112.6,13.8,2.9,17.1,64572,17.5,11.94199601933466,0.3848,9.1,3.753132509590105,1.7470183100957493,73.78532473971245,2.6,7.6
635,37,1330859.876376664,1463725.881115636,35.931468875008775,93.2,16.3,7.0,21.2,52835,15.8,14.882497001427458,0.4529,17.6,6.40238453649687,1.3039186825745896,70.71970021675504,5.4,10.3
636,37,1481634.0305271551,1490688.3842953122,36.110387014927966,93.0,12.4,6.7,37.4,59963,23.8,11.800316566283634,0.4648,9.2,4.928955032847885,1.3644388830799326,78.49070311869333,4.6,9.0
637,37,1413272.8838959085,1479051.451438681,24.20281656593325,99.4,11.4,4.2,17.3,52623,18.7,14.72040007793726,0.4205,15.7,5.0224547742219805,1.037154895547887,72.0053464590317,3.5,11.2
638,37,1220648.6061672233,1515438.7813072542,32.91681542306319,96.0,0.7,5.2,20.3,42222,25.3,12.40427927927928,0.4367,16.2,4.039929535529138,1.3037350246652537,80.57921635434411,3.4,13.0
639,37,1494065.5502969131,1537403.5524398987,55.8376586830092,91.1,11.3,12.2,42.4,67031,24.0,10.364742493481735,0.4833,13.3,4.611067857476147,1.2880923475791728,91.8053535334454,9.2,11.7
640,37,1576364.8164384407,1531431.886578311,37.63981388559439,96.8,16.0,13.6,22.9,59865,13.0,13.819779549956824,0.4231,10.7,5.509538547656033,1.5688281832305084,82.08536045997347,7.7,12.0
641,37,1505380.4237418948,1617641.974400359,39.10111321539101,94.2,26.3,4.3,15.6,51020,19.0,13.152878383530313,0.4322,14.4,4.577396129675075,1.1190280442130218,72.48228828709527,3.0,8.7
642,37,1282961.2368086823,1585464.9130304963,26.66666666666667,96.7,0.7,5.0,19.7,40962,24.7,11.294345382124115,0.4441,10.0,4.139249031530899,1.258378651827485,73.84543544244688,3.5,12.6
643,37,1646314.430583581,1512983.383563933,48.253236389430754,92.2,39.1,7.8,14.9,39402,19.5,13.656705898935796,0.4799,17.7,4.951696851775537,0.7532824105037195,67.12108682811578,4.4,12.5
644,37,1676307.8126554864,1460947.402091726,34.496190151256684,124.0,14.0,12.6,22.9,50278,8.9,32.48286503749955,0.4098,4.2,5.476063101144603,2.617844535197622,49.8846716941521,4.2,8.5
645,37,1263164.4252850693,1465576.2058734605,26.847116910597784,94.5,9.5,4.4,17.8,42608,21.1,13.048243967627142,0.4672,20.7,4.768272566181498,1.170524848238408,66.11806729144261,2.7,11.5
646,37,1361166.2191908043,1566768.8843422304,19.10540211210398,98.1,3.5,11.1,11.6,44682,19.5,13.137599063879582,0.4352,21.5,4.712500932369931,1.1393866385584484,70.45157183775946,4.9,10.8
647,37,1276499.1999864758,1506874.814842923,29.721095679361987,99.2,6.1,6.1,16.4,44557,19.7,15.059799039658545,0.4569,23.7,5.16480109682447,1.0425541455540088,62.98916804361028,5.0,12.1
648,38,-88148.53521591164,2718441.5491129537,37.18555417185554,104.1,1.1,3.6,28.9,64453,19.4,15.609390609390609,0.3987,8.5,2.228631429673057,2.92553191489362,67.39449242300797,1.9,5.4
649,38,-193964.47869478463,2571661.3836069,25.872340425531917,100.3,1.3,3.4,28.8,65492,20.4,14.155528554070472,0.4081,12.7,1.463836196407752,3.0528052805280583,65.40744738262278,2.4,4.5
650,38,-415243.48885086144,2814644.7173474287,26.7466167895258,107.9,3.9,6.1,29.3,68871,12.2,23.56856362262396,0.413,3.1,3.510879844924798,3.4659774835374857,55.72961881461605,4.7,6.4
651,38,-115357.87362138391,2863583.8750446467,24.214417744916823,109.5,0.3,3.5,20.6,64549,22.5,11.055131711530157,0.4384,12.4,1.8230086052607208,2.5517862503752653,61.61672216056234,4.1,7.2
652,38,-497527.5371721969,2621792.456022899,15.229215229215226,89.9,0.4,3.1,13.0,60164,24.3,12.406753042795446,0.4856,2.8,0.8090637905606154,1.905487804878048,65.17635370094386,1.3,8.3
653,38,-95457.82092906543,2660871.826141263,48.60846497045701,102.7,5.6,2.7,40.2,64482,11.6,23.89151010029665,0.4654,8.8,4.605995061329097,3.6291587742437783,65.96171977402862,7.4,5.8
654,38,-327286.5757678862,2595716.0297227576,12.000000000000002,103.6,0.0,1.6,18.2,55902,29.5,11.782477341389727,0.4502,1.5,0.7551116917913405,1.6923842707814885,75.6115920210764,2.1,4.9
655,38,-73247.68963958281,2586519.667241448,33.104721709311534,109.8,0.7,3.1,21.3,61371,17.3,19.43521594684385,0.4343,18.5,2.4196405662786105,2.944188428059402,61.40061306295686,0.9,3.4
656,38,-505288.2077497974,2584995.5675276737,20.823244552058117,91.8,2.1,1.7,25.6,56681,24.4,10.990913024664648,0.4448,5.3,0.8481041667913826,2.364066193853432,72.06132879045997,1.9,10.2
657,38,-219266.20875530085,2750384.377596429,30.96200485044461,93.2,0.0,1.3,26.2,54868,24.9,11.56019122120817,0.4968,4.9,1.2737068782210068,1.9032513877874635,70.09449694274596,0.3,5.9
658,38,-443233.82321535377,2715456.9007633,15.43859649122807,104.6,0.9,2.9,21.7,82181,18.3,11.841172299692746,0.3881,6.4,2.0294631694013114,2.4598930481283365,72.08943716268311,1.2,15.0
659,38,-127686.29134855884,2608585.8297815123,39.99153618281845,98.2,0.8,1.6,19.1,63903,21.4,12.118931125329318,0.4093,24.4,1.8168099483239744,3.708231458842704,59.985333659252014,3.7,3.4
660,38,-390205.5881518004,2579726.492965949,75.70621468926555,99.4,0.2,4.6,15.0,38939,7.8,17.425108621083922,0.5093,0.6,1.3562867994265566,10.455311973018553,42.372275812790285,0.2,31.6
661,38,-599408.5085791457,2685745.798605266,13.591269841269838,97.1,0.0,3.1,26.9,58690,20.7,12.140921409214087,0.429,1.0,0.6096820717335834,1.7543859649122748,71.49825783972126,0.7,9.1
662,38,-241589.4929710028,2857730.268512472,27.63731473408893,118.3,0.8,4.0,17.0,52300,22.6,9.982014388489208,0.484,3.3,0.7583899440123233,2.2998296422487297,72.24615384615385,5.1,11.7
663,38,-555728.0797143376,2889817.504732312,22.668947818648416,90.8,3.2,4.3,18.5,62865,26.6,9.250535331905784,0.4865,1.0,0.5906283432308949,2.7454242928452555,65.11375947995667,2.7,10.2
664,38,-126275.31484944816,2569916.672187286,36.82634730538922,113.6,2.5,3.1,18.5,63073,22.2,13.558884297520663,0.3836,37.8,1.4955612088067225,3.1884057971014568,68.27176781002639,3.5,3.8
665,39,1193591.9106446602,1872078.536046988,23.05699481865285,100.2,1.1,0.7,13.1,44899,19.3,12.605078429673286,0.4696,10.9,3.97456785295749,1.3058168203817,60.63676633444075,0.3,6.8
666,39,1030130.2148040642,1968797.970067128,25.75950333316371,99.4,1.8,1.6,16.1,60112,18.1,14.321019436220878,0.3758,30.0,4.505162047278779,1.6072501502102932,66.60663665165917,1.0,4.7
667,39,1026414.312531245,1917880.3574264431,40.057557269483134,97.0,6.9,2.8,39.2,68720,16.8,19.047218652028203,0.4448,9.9,5.992191504919246,2.0001579368929323,68.869258499596,4.9,4.2
668,39,1157675.7800462325,1812039.479332032,26.94369490915632,95.4,2.0,1.0,14.9,45118,18.4,13.761132526917455,0.4538,12.2,4.880127732706381,1.1803605076972312,60.175003209105306,0.8,5.6
669,39,1199061.5143550728,1933884.69430442,25.495122672184447,100.0,4.9,0.4,10.2,42341,20.7,12.493169398907106,0.4436,19.0,3.5478003492870074,1.182999853950628,59.42028985507246,0.5,7.7
670,39,1058584.2673321574,2052156.0176695825,24.41268423403305,97.0,0.2,3.0,17.2,55767,18.8,13.21818181818182,0.4085,28.2,3.988719143608915,1.7120280948200173,68.04875134424663,1.7,5.0
671,39,1105419.6539007968,2118753.757546905,44.1151993543994,96.2,9.1,4.4,23.2,54226,21.3,13.76705001337256,0.466,18.2,5.57105300247732,1.6908392215197687,68.43864531016696,2.0,4.7
672,39,1026806.8381304728,1996687.1647335517,21.960119900951387,97.7,1.8,1.6,16.5,56754,17.6,13.419101421131607,0.4256,28.6,4.574343013756588,1.4934953782951066,67.908517625178,1.4,6.0
673,39,1200456.2063497368,2104620.4799431325,54.85260451137609,94.2,14.5,2.1,32.5,57181,17.5,15.640251674566905,0.4743,14.9,7.161188776467244,1.4161790974532296,67.6047069939644,5.2,5.7
674,16,-1404736.3959781905,2572199.9960455275,22.318339100346023,103.3,0.0,3.4,22.9,39324,29.3,9.213712246718492,0.4323,9.4,0.541561634920231,2.4060785141409857,75.74740207833733,2.2,11.7
675,16,-1645766.7145557525,2515555.7015004265,19.60446339472013,98.5,0.1,17.3,15.7,50579,17.9,13.25451418744626,0.4412,16.9,4.037941639324111,2.39086159567874,70.64306267984486,7.2,12.5
676,16,-1560915.1404409443,2862020.037925096,20.12358393408857,102.3,0.1,3.6,15.2,47556,22.2,11.11840665353469,0.4029,14.6,2.4519124619056183,2.3728131912326598,70.68941009239516,1.2,11.4
677,16,-1530881.5764909098,2977751.0906176968,31.14809400652198,99.5,0.3,3.1,23.8,50256,23.8,10.339134621999037,0.4436,12.3,3.1241415029188504,2.3998536674593063,79.30774363884295,2.4,10.3
678,16,-1294953.5730659382,2477685.950192505,13.442622950819672,110.9,0.8,48.5,12.2,46154,14.8,15.11500547645126,0.343,13.9,-0.6589868675149219,1.9292604501607744,79.94858611825192,33.1,30.4
679,16,-1446713.4246471978,2500756.1114782686,22.3997028231798,106.2,0.1,4.2,24.4,40875,32.8,11.105780762772849,0.4454,4.7,-0.1692694941273218,1.715954728002922,78.7295199770049,0.6,9.2
680,16,-1559793.3041031791,2422410.703072764,26.414136285163,110.8,2.7,17.1,18.7,46855,13.0,21.1158060053098,0.3976,11.9,2.155102825825589,3.50808427241548,54.55760491847099,9.8,13.8
681,16,-1227711.1322521248,2460010.0100478777,15.245951726245035,107.7,0.2,12.5,21.7,58065,17.0,14.001536098310297,0.4028,9.9,1.926376186619318,2.5747879148682933,74.57269700332964,6.0,12.0
682,16,-1249700.5857313173,2413441.9987914423,16.431432973805855,103.4,0.2,7.6,36.4,39160,6.6,41.506393861892576,0.4795,5.2,4.4155339594335565,5.183496961196822,62.53471714661599,4.6,5.9
683,16,-1500661.4811476937,2864217.311069424,28.65121001861567,99.8,0.3,3.6,11.5,39386,22.3,11.943849631215794,0.4429,4.0,1.5627566740662815,2.3144321375433985,60.58693910256411,1.2,14.9
684,16,-1503334.0778862925,2693970.0390976234,16.62938105891126,110.9,0.1,3.4,19.8,41516,26.9,11.492291755529829,0.4286,11.4,0.6575062185365558,2.2391168506561088,73.12466681897799,1.3,10.9
685,16,-1214425.1400997385,2404914.97832993,53.72409326424869,109.5,0.0,16.9,41.0,74216,10.9,13.504288464904606,0.3995,4.0,3.234359206052708,2.6941862297148287,79.91689750692521,7.8,6.8
686,16,-1364441.2853920285,2309557.640615828,29.01710835290171,102.4,0.1,34.1,15.1,48823,15.7,10.676574110285491,0.4024,12.5,1.6741384168258415,3.025374105400136,67.03009158307893,15.2,14.3
687,16,-1636879.221578603,2564463.4125614334,20.52802754926344,95.9,0.2,17.0,16.3,40992,24.6,10.987371979715624,0.4444,10.9,1.9210522930117,2.1893712574850293,73.50756533700138,6.3,15.0
688,17,406688.0391507357,1942546.5315450183,25.10573690489101,99.6,0.6,1.5,21.0,52561,22.8,12.033587276872602,0.4286,14.3,3.094580877758243,1.7265266972183668,66.44713547199207,1.3,3.0
689,17,523824.2351352793,1772660.14301201,43.20407568706253,95.1,8.7,3.3,26.8,60738,16.8,15.099933528718614,0.4416,11.3,5.879022862027391,2.3859004367831167,67.21313885784862,2.4,5.0
690,17,629381.2112110436,2056059.5497863635,36.81211518604917,99.8,1.4,9.9,22.9,77350,13.6,14.108080369478545,0.3859,11.9,4.764558472276915,2.0306470345809347,72.14563736620175,3.9,3.7
691,17,676927.424067235,2043422.294606357,41.53638096018688,97.0,15.2,10.4,20.8,58902,16.3,17.45528168695825,0.4301,15.5,5.090465516157419,2.2023165404192246,60.612906752177246,4.9,5.2
692,17,437320.57946404896,2034084.017599904,37.70981834904576,99.9,0.6,2.4,17.4,59787,21.1,11.880171916094682,0.3801,15.8,3.309387889837356,2.1927358596649067,72.90539432693885,1.0,2.9
693,17,651714.8531112411,2121497.053183538,59.22545400172271,96.5,4.8,14.3,49.4,92809,15.0,14.885906184745872,0.454,12.1,7.923773712126437,2.117277944523238,74.63046608657125,19.1,5.3
694,17,585396.3205831356,1592753.9631563174,42.846153846153854,91.5,33.5,1.3,12.9,36806,21.3,11.61341853035144,0.4413,8.7,3.207312475070197,0.6875477463712643,54.564401834097545,0.3,7.7
695,17,523923.67201935867,1907117.8578791104,29.79664014146773,96.1,0.4,1.5,24.0,74684,19.4,12.059158134243464,0.4,3.6,3.6674530933645344,2.049653579676669,72.26452487743819,0.8,2.6
696,17,590157.7439865757,2059572.871343244,42.70193131005613,101.4,2.7,9.7,17.8,58142,18.5,14.144727849312446,0.4314,14.8,4.560956030833237,1.933160418727032,63.7403808413716,3.7,4.3
697,17,673958.9350307127,2121986.0105430624,75.5599888278037,94.3,23.4,25.3,38.8,64660,14.3,17.329017799173766,0.5081,9.6,8.600079595953545,1.6043172347367098,65.55682976950345,21.1,8.8
698,17,596217.554572482,1893376.8892553844,40.97572053844248,92.1,14.8,2.3,22.1,50480,19.4,15.040557956182244,0.4746,17.9,5.194745265203735,1.9315650941486129,60.88510848126233,2.0,4.5
699,17,518340.5868448961,2167529.750018777,41.96792732665925,93.7,9.6,4.0,19.6,48805,22.1,12.523008005677154,0.4363,18.2,4.380218390286156,2.140783744557329,63.08621133651893,2.5,5.7
700,17,654279.3348208113,1737053.7537239203,14.193471242377136,97.8,1.5,0.6,15.4,50251,21.3,12.821607121082796,0.4049,19.9,3.131770812987898,1.4494461465943909,67.26912405866032,0.8,8.3
701,17,567738.2101056423,1995572.417878362,29.390715205878134,100.1,0.7,1.8,33.2,72808,17.4,13.52454780361757,0.4386,16.2,4.267891143048472,2.2069802164986885,73.37213283122217,1.3,4.0
702,17,614943.5074937593,1684863.3206440746,25.89489718202589,97.3,0.9,1.7,16.7,42769,20.1,13.341725971790456,0.4501,12.3,4.5037612262323,1.3099967786964428,61.708189769414254,0.8,6.3
703,17,447283.5743278911,1950678.020551834,41.53423745735918,95.0,4.7,2.8,32.2,44471,17.2,29.479313625775124,0.4685,8.0,3.946041938296232,2.165242165242165,49.80540014594989,3.7,4.3
704,17,617381.9891735077,2171717.710302486,48.72018651738625,99.3,1.5,13.1,34.4,86799,14.0,13.966540358904696,0.4028,15.7,6.220880797880576,2.1143648667614534,73.7535891412164,9.3,5.2
705,20,-501411.705921221,1732036.6700565815,12.44019138755981,101.2,0.0,24.7,27.2,54112,20.5,9.282700421940929,0.3982,2.7,0.4199159341824203,2.184087363494547,78.74692874692875,10.8,5.5
706,20,-284898.6017251935,1770312.5846229417,27.69173768062245,99.2,1.1,5.7,36.3,52883,15.0,24.253692441355344,0.484,6.6,3.4640266660565406,2.2101449275362284,62.63616557734205,2.7,7.0
707,20,100344.95804189768,1687232.5112390383,18.12297734627832,100.5,0.8,2.7,16.2,48778,22.1,10.970944059559509,0.4575,8.5,2.769704265009472,2.021403091557661,67.62262128115786,0.4,10.4
708,20,-426383.801879823,1583292.4505131687,35.216138328530256,104.3,4.6,61.2,11.0,49291,9.4,19.396841021969664,0.4053,24.3,3.5518379960382065,1.681148469965987,48.30732731088603,30.6,19.1
709,20,101191.63463317214,1762500.4908075342,54.21136249963222,96.2,4.7,7.7,56.0,89087,14.1,14.492667868119678,0.4465,7.8,7.116581336872754,2.109361949690963,82.49146490096435,8.9,5.9
710,20,100261.86455493906,1726619.7574942904,29.888920535459977,99.4,1.5,3.2,29.8,71995,17.0,12.06272256635844,0.4247,8.9,4.035239147785245,2.129676088532084,71.9090763309814,1.3,5.9
711,20,22587.083891124297,1650165.0155757396,19.316688567674117,103.5,0.4,0.4,17.2,39643,24.4,9.534368070953436,0.439,10.3,1.829580692057788,1.5523932729624823,62.5910931174089,0.2,13.1
712,20,-338259.9464336884,1723583.6681756123,10.013440860215054,104.8,0.5,10.2,19.4,56492,25.3,10.25730180806676,0.4699,4.8,0.984502066924273,1.6523463317911435,70.14371812702828,7.1,7.9
713,20,100280.63184136436,1647209.8609026782,23.476538695917124,97.1,2.8,2.7,21.7,43917,19.4,14.75219058050383,0.4397,14.7,3.129299642929417,1.6776512881965244,61.541297935103245,1.3,10.7
714,20,-287456.4360336059,1618314.247755973,13.732394366197186,94.3,0.8,6.4,28.1,53274,21.3,16.646706586826348,0.3958,1.4,1.240455746085615,2.4892703862660954,62.66810112963959,4.2,10.3
715,20,20889.959741026352,1779602.1017627963,51.54089482134726,93.6,8.5,12.3,30.9,56762,17.6,14.697051481006676,0.442,10.7,5.769879777195468,2.5672157558635056,65.00838626928652,4.1,6.8
716,20,-21583.426140168587,1567581.4640261494,13.135068153655515,110.9,0.5,3.9,15.9,40298,26.1,11.495636473066506,0.4374,7.4,1.6404345548529795,1.5253203172666208,63.72472783825817,0.7,12.8
717,20,-181545.58044411844,1659553.812148246,32.514910900508625,101.3,3.0,9.5,20.9,49936,19.3,14.705648052258423,0.4402,13.6,3.898717262332846,2.1903296231344567,58.89507187723958,2.8,9.4
718,20,72413.92380413083,1863541.325505265,18.732932823593664,104.2,6.0,2.8,21.1,49703,18.9,21.08276939094221,0.4324,15.3,2.959168897236232,1.2671879212725834,60.03561022984785,0.8,9.3
719,20,-426020.5473975713,1624665.0475865349,19.280575539568343,100.8,0.0,30.6,17.1,55064,14.2,14.708810353409657,0.4562,5.1,1.9403852925776783,1.4184397163120477,58.07248764415156,18.4,17.7
720,20,-423808.7761827346,1727810.138696229,12.926934716817984,108.2,0.0,15.6,25.1,65417,18.1,12.873703477730322,0.3592,4.1,1.9241726405523096,1.7417162276975318,69.66558153299793,7.5,5.4
721,20,36965.500001685046,1867620.6169110565,25.28630325240495,96.9,0.9,4.6,21.2,48333,19.5,11.894868065655515,0.4202,14.1,2.823038443790149,2.348467904271978,62.51398210290827,0.9,7.2
722,20,-283999.8298464413,1867827.4423306563,11.62280701754386,97.1,0.7,3.4,21.8,50093,22.8,12.827715355805244,0.4144,8.9,1.787992294475416,1.6181229773462813,68.26215022091311,1.8,5.8
723,20,-378359.40274233767,1871727.422109452,14.749661705006767,99.2,0.5,3.0,22.5,48125,27.4,10.6993006993007,0.4228,5.3,1.162777227036443,1.3351134846461998,66.57777777777778,3.0,10.1
724,21,999402.9163189344,1682828.8246398985,21.31873252562908,95.2,1.9,2.2,17.6,52631,17.9,11.64803668672972,0.4339,13.8,4.313604818780621,1.3673445938182205,65.00597550044816,2.0,6.7
725,21,995296.5003411766,1829800.7961383667,40.48270818096332,95.7,3.2,2.0,36.3,63050,15.2,17.678034912395944,0.4625,10.6,6.359848621850468,2.0027440460344548,67.58237956184175,2.2,3.7
726,21,1117039.5905613452,1752030.1200345922,24.07031778228533,131.7,3.6,0.5,9.7,32306,19.0,15.019973368841546,0.4535,10.8,3.4698652113563857,1.2353923205342232,48.92192094086899,0.3,5.1
727,21,899784.9514135732,1660706.5290631154,20.920851300598137,97.3,3.5,3.2,12.4,47643,17.1,13.003379329766268,0.4455,25.3,3.9844220971569415,1.5340364333652934,67.9289170078154,2.2,4.2
728,21,967969.9621447969,1698378.2219761235,26.284773377242388,96.7,4.2,2.9,18.5,55093,18.5,13.597628751389404,0.4233,22.7,4.445480974920933,1.6702172986791552,71.03510895883777,2.1,6.2
729,21,962596.7043551916,1605236.7103745998,15.042444821731747,94.7,0.3,3.8,14.7,38390,19.7,12.594217572280348,0.4391,21.4,4.14171774834285,1.1634411007942824,66.20991037700911,2.7,7.8
730,21,942675.1655385456,1688944.018129073,26.83643486777669,96.4,5.4,4.3,18.8,53743,17.9,14.75505281543708,0.4192,26.6,3.683894030675836,1.5587337297123582,68.92999556933984,2.3,6.9
731,21,886192.2182603847,1593851.4001112636,25.91881098023356,92.8,3.5,3.2,16.3,41459,17.1,13.879773949503234,0.4392,23.8,4.474273159246529,1.3662428322114173,61.17313323572474,1.9,6.7
732,21,802608.9979445022,1684032.0209721366,30.04893238434164,107.8,1.6,1.5,11.4,57217,16.9,13.543577981651376,0.3625,38.0,3.779914398682777,1.9838674514933483,70.84169884169884,1.0,3.0
733,21,874905.7270623706,1675226.4852048885,37.763127699079966,99.2,11.6,5.7,22.0,54367,13.7,16.274291190210732,0.4354,13.8,5.149628826214709,2.0596228111399384,60.7924973604124,3.8,4.6
734,21,763707.347179362,1645166.9449714618,22.81708094327597,97.4,1.2,0.9,13.5,51861,19.2,12.118927070989985,0.4274,19.1,3.5872852283070022,1.5683814303638632,67.86829406755605,0.7,6.5
735,21,1058710.0515308948,1711735.1179731546,25.277366863905325,96.2,0.4,1.7,15.9,37469,15.5,14.076723016905069,0.4461,20.1,4.225443765432465,1.7620345140781146,59.51351351351352,1.5,4.6
736,21,714636.2636283267,1597658.740781928,22.606089288531308,96.8,6.3,2.5,15.3,44775,20.9,13.808849000157457,0.5242,21.6,3.5964300530494,1.3845675171126337,65.83367472347399,1.9,7.2
