algorithm,pattern,dataset_id,ssr,randi,nmi,mae,time
2kmodels (initial),Voronoi,69,77.43902382729142,0.9559435897435897,0.8571686267265952,0.1264271720373271,2.0427544116973877
2kmodels (initial),Voronoi,70,97.94222381052268,0.8836051282051282,0.7380307339295733,0.40419680388622226,2.2075395584106445
2kmodels (initial),Voronoi,71,96.46268762500787,0.7683333333333333,0.6478296603744258,0.5101106944562018,2.958054780960083
2kmodels (initial),Voronoi,72,75.28794052146732,0.9669076923076924,0.8791213633695559,0.1440002022784408,2.510221481323242
2kmodels (initial),Voronoi,73,75.94286618922621,0.958025641025641,0.8588574338128159,0.1648359819369606,2.812263011932373
2kmodels (initial),Voronoi,74,61.08720866019126,0.976174358974359,0.9085038296356079,0.08988302919924711,2.7342453002929688
2kmodels (initial),Voronoi,75,76.79842100881237,0.9753589743589743,0.8946969340256187,0.10146622575868512,1.2062652111053467
2kmodels (initial),Voronoi,76,67.92272221137388,0.9797179487179487,0.9228536645900273,0.113937643941598,1.916532278060913
2kmodels (initial),Voronoi,77,84.99391861152735,0.9703282051282052,0.8419023732610185,0.2681429789808634,2.0309715270996094
2kmodels (initial),Voronoi,78,86.83931099785805,0.9534717948717949,0.8491760539839204,0.15786157344088753,3.4669301509857178
2kmodels (initial),Voronoi,79,65.76151198301157,0.9563897435897436,0.871968871493002,0.12866929441342465,3.3364651203155518
2kmodels (initial),Voronoi,80,89.4715455410355,0.9579179487179487,0.8391964726009482,0.22257263618378498,4.511891841888428
2kmodels (initial),Voronoi,81,61.845102807671964,0.9623025641025641,0.850443807515897,0.14092155732034883,2.8694701194763184
2kmodels (initial),Voronoi,82,64.46498165366731,0.9478871794871795,0.8288116047964881,0.1788605022303635,3.35190749168396
2kmodels (initial),Voronoi,83,85.96931812295821,0.9494153846153847,0.8330081434952527,0.20620112553804057,1.9546504020690918
2kmodels (initial),Voronoi,84,77.01532242861046,0.8199589743589744,0.6388095164661491,0.33999006536279897,2.4602694511413574
2kmodels (initial),Voronoi,85,88.74085473541027,0.9579948717948717,0.8444524686142237,0.2528954182800892,2.238774299621582
2kmodels (initial),Voronoi,86,62.93449259280174,0.981276923076923,0.9199099494343892,0.10607071627258474,2.0476601123809814
2kmodels (initial),Voronoi,87,50.004421782116864,0.9080769230769231,0.7662478089109213,0.2330195207303279,2.1281802654266357
2kmodels (initial),Voronoi,88,92.84161279102955,0.9706615384615385,0.900547961161751,0.12500300109416695,2.2227065563201904
2kmodels (initial),Voronoi,89,60.62542245470129,0.9486205128205129,0.8143805859140164,0.22906624220866365,2.403373956680298
2kmodels (initial),Voronoi,90,75.08218337086691,0.9658307692307693,0.8613653135516877,0.18551289681342759,2.4477407932281494
2kmodels (initial),Voronoi,91,65.9681055433083,0.9710769230769231,0.8928639193698141,0.1250770471361098,2.0982115268707275
2kmodels (initial),Voronoi,92,74.27073484516261,0.8786666666666667,0.7099795350612439,0.34912382673708364,3.791255474090576
2kmodels (initial),Voronoi,93,76.23652096667446,0.9319794871794872,0.7907084634034477,0.2105997835873231,2.5572288036346436
2kmodels (initial),Voronoi,94,89.1162915694522,0.9144923076923077,0.7648635048875542,0.4030534358814388,2.237375497817993
2kmodels (initial),Voronoi,95,61.82654205088939,0.9828923076923077,0.9436005868953236,0.06801472745921594,1.693638563156128
2kmodels (initial),Voronoi,96,65.7775222297876,0.9537641025641026,0.8348500769786126,0.15076099314034824,4.685786247253418
2kmodels (initial),Voronoi,97,63.84182006591564,0.9298102564102564,0.7895345129080308,0.17625881230597537,3.32845401763916
2kmodels (initial),Voronoi,98,63.91898983210561,0.9510102564102564,0.8735232501771245,0.1401029758369409,2.429704427719116
2kmodels (initial),Voronoi,99,94.65316206082767,0.8588307692307692,0.7143280473898903,0.2810483585779755,2.475478172302246
2kmodels (initial),Arbitrary,101,55.758909131657774,0.8995076923076923,0.700777322449063,0.2902546165584194,4.384783029556274
2kmodels (initial),Arbitrary,102,69.24935616417453,0.8533641025641026,0.728489206727477,0.3543384055311754,1.3692491054534912
2kmodels (initial),Arbitrary,103,115.11263189252826,0.9470871794871795,0.822322537549629,0.29180065060341814,3.028170585632324
2kmodels (initial),Arbitrary,104,83.2346476031787,0.9190820512820512,0.8003876446858469,0.2359225174906107,1.6607587337493896
2kmodels (initial),Arbitrary,105,110.62478848397353,0.9199435897435897,0.7990924017900928,0.3038700349917121,3.3489232063293457
2kmodels (initial),Arbitrary,106,79.54760944713775,0.9499282051282051,0.8421242613994118,0.21015232948852636,1.3085072040557861
2kmodels (initial),Arbitrary,107,77.99970761267747,0.858323076923077,0.6783531251741063,0.4172028287196211,2.393402576446533
2kmodels (initial),Arbitrary,108,144.0663240654266,0.8907897435897436,0.7528505471531658,0.34629583018880655,2.290693759918213
2kmodels (initial),Arbitrary,109,65.38261887623207,0.9583230769230769,0.8501522634502705,0.16703598954714013,1.3949122428894043
2kmodels (initial),Arbitrary,110,74.74502874374171,0.9541179487179487,0.8504746793688108,0.17534560066742616,1.899291753768921
2kmodels (initial),Arbitrary,111,59.144554401593766,0.981625641025641,0.9330546860887541,0.10613008092265773,1.329052209854126
