algorithm,pattern,dataset_id,ssr,randi,nmi,mae,time
SHAP-based,Rectangular,33,50.725909519618554,0.9814205128205128,0.9393038156403748,0.08547129836608179,5.004495143890381
SHAP-based,Rectangular,34,61.26332968632444,0.9274717948717949,0.8194145636861102,0.24212113763623938,6.574510097503662
SHAP-based,Rectangular,35,54.539436055340055,0.9308871794871795,0.8619450105894669,0.2153114337312985,5.317968368530273
SHAP-based,Rectangular,36,69.20564392236248,0.904774358974359,0.8321898587369558,0.2735310697343689,4.6397545337677
SHAP-based,Rectangular,37,62.37227712637795,0.9190410256410256,0.7906013453371386,0.22517433988448302,6.1429431438446045
SHAP-based,Rectangular,38,96.39090477658895,0.8442615384615385,0.7135638457242728,0.4908047975638694,6.036077260971069
SHAP-based,Rectangular,39,67.88698118588248,0.9075794871794872,0.7931934271941177,0.2755032036713751,5.166149854660034
SHAP-based,Rectangular,40,60.46140300178311,0.9629025641025641,0.8859832318622154,0.10448224263652664,5.771578788757324
SHAP-based,Rectangular,41,50.4066101862272,0.9949128205128205,0.9782093340038144,0.0797546995218509,4.535387754440308
SHAP-based,Rectangular,42,62.78784492098855,0.980051282051282,0.9242284396840429,0.13179600215534248,5.014342546463013
SHAP-based,Rectangular,43,52.884177966937656,0.9753435897435897,0.9143022607582679,0.08795038699060215,5.636731147766113
SHAP-based,Rectangular,44,69.51927950294633,0.9636051282051282,0.8879735884491612,0.24926912554584651,5.388926982879639
SHAP-based,Rectangular,45,58.657687555297585,0.9728769230769231,0.9047796422936166,0.14339980504126537,4.525315046310425
SHAP-based,Rectangular,46,64.67995822692862,0.9886717948717949,0.9566963761778872,0.07565827349887322,4.618870973587036
SHAP-based,Rectangular,47,70.49195327871311,0.9438512820512821,0.816376600331467,0.26551449631242624,5.330709934234619
SHAP-based,Rectangular,48,62.39990224566026,0.9052615384615385,0.7393597990837371,0.2910886148235767,5.7518310546875
SHAP-based,Rectangular,49,56.13332172373195,0.9874153846153846,0.9476833037392974,0.10867759501506696,4.860558271408081
SHAP-based,Voronoi,50,64.92292936374932,0.9509025641025641,0.8622941829638239,0.18029457064765264,6.845205068588257
SHAP-based,Voronoi,51,65.07136237151308,0.9806871794871795,0.9081189148495684,0.12538571732970383,6.411740303039551
SHAP-based,Voronoi,52,60.71783688653124,0.9779333333333333,0.9207788189475706,0.14029344484092932,5.031401634216309
SHAP-based,Voronoi,53,63.0160870448165,0.9769794871794871,0.9076868741861344,0.10206618694384911,5.0838377475738525
SHAP-based,Voronoi,54,91.34766780514514,0.9638205128205128,0.8883052632309691,0.1330320423305634,5.209352016448975
SHAP-based,Voronoi,55,58.53131935004653,0.9362769230769231,0.8386918569333933,0.20459969958365137,6.222195148468018
SHAP-based,Voronoi,56,71.70354678295712,0.9554769230769231,0.8519887641513926,0.15912570110830251,6.423069715499878
SHAP-based,Voronoi,57,52.88163060461444,0.9553384615384616,0.8658345354624797,0.11924216805315792,6.155487060546875
SHAP-based,Voronoi,58,68.44499907988934,0.9584717948717949,0.8501800350523425,0.1561249279386671,6.347503423690796
SHAP-based,Voronoi,59,55.66280134417772,0.9861538461538462,0.9374724640579188,0.10007125996189971,5.405845642089844
SHAP-based,Voronoi,60,70.5561304953978,0.9806769230769231,0.9290327799083622,0.1378099942972679,5.693223237991333
SHAP-based,Voronoi,61,57.64456797127849,0.9832564102564103,0.9328810874620423,0.11096160334052134,5.217230319976807
SHAP-based,Voronoi,62,59.7366550389694,0.9650564102564102,0.8957287696735082,0.15584882655856694,5.618002891540527
SHAP-based,Voronoi,63,85.96200126323542,0.9453282051282051,0.8225966860344943,0.2084186767010163,6.438452243804932
SHAP-based,Voronoi,64,64.42206708404302,0.9762102564102564,0.8990926767971836,0.1301389614151728,5.286503076553345
SHAP-based,Voronoi,65,67.02734604530093,0.9677846153846154,0.8878716122847803,0.15144340466991535,5.382081985473633
SHAP-based,Voronoi,66,64.47843575810111,0.9696358974358974,0.902310605656909,0.13542406118131176,6.23828387260437
SHAP-based,Voronoi,67,50.6900578268408,0.9872717948717948,0.9567566628981458,0.06770095768911917,4.78549337387085
SHAP-based,Voronoi,68,55.459721840115655,0.9583794871794872,0.8592573832907241,0.11857204783731909,6.574373960494995
SHAP-based,Voronoi,69,84.10306086546036,0.8822769230769231,0.7589481039004088,0.32866205434514095,5.7870259284973145
SHAP-based,Voronoi,70,58.31186286475986,0.9633128205128205,0.8813110392721707,0.1614396013998291,5.86641263961792
SHAP-based,Voronoi,71,75.32217237514499,0.9019692307692307,0.7592998156349064,0.2310817105518078,6.254642724990845
SHAP-based,Voronoi,72,50.776880369093185,0.9818102564102564,0.9316911182110106,0.09893393377586804,4.979980230331421
SHAP-based,Voronoi,73,63.5484390846338,0.9538717948717949,0.8648443093174659,0.1346101809950182,5.809877157211304
SHAP-based,Voronoi,74,71.99892651975964,0.9658051282051282,0.873979574695819,0.1076350649586739,6.286754608154297
SHAP-based,Voronoi,75,78.8209841789912,0.9795128205128205,0.9194361998325778,0.10198487960058011,5.22153639793396
SHAP-based,Voronoi,76,53.872861037002664,0.9868564102564102,0.9493643357098799,0.0754705458921969,5.715987920761108
SHAP-based,Voronoi,77,63.3294964110775,0.9767076923076923,0.8808040913620137,0.18705050325746497,5.884182453155518
SHAP-based,Voronoi,78,59.754416359020155,0.9717076923076923,0.893658520867696,0.10846209613618119,5.290576696395874
SHAP-based,Voronoi,79,57.08649220165253,0.9593179487179487,0.8840700988662202,0.11426986489142364,5.861125230789185
SHAP-based,Voronoi,80,90.81567046663241,0.9277076923076923,0.7896359926942187,0.2919713690595684,6.997492551803589
SHAP-based,Voronoi,81,60.672138939096804,0.9351333333333334,0.8382461341023012,0.22290363415560147,5.850997686386108
SHAP-based,Voronoi,82,56.04220810923367,0.9247128205128206,0.7880560390166353,0.20367274212972042,5.536266565322876
SHAP-based,Voronoi,83,69.6586823094798,0.9709538461538462,0.8981838469321696,0.1741368604746509,5.271754026412964
SHAP-based,Voronoi,84,76.44921991724756,0.8255179487179487,0.6923370326456063,0.35197014565871815,5.8465576171875
SHAP-based,Voronoi,85,69.36916902073607,0.9566666666666667,0.8717337584070326,0.19379046607363287,5.928596258163452
SHAP-based,Voronoi,86,55.438063142916874,0.9790461538461539,0.9263287717474294,0.11058441386103471,5.770472764968872
